transaction_id,customer_id,transaction_date,amount,category,gender,age,city,payment_method,true_segment
TXN_001041,CUST_0072,2024-04-21,98.39,Sports,Male,21,Philadelphia,PayPal,at_risk
TXN_004315,CUST_0259,2023-03-07,282.59,Groceries,Female,59,Phoenix,PayPal,champion
TXN_005327,CUST_0318,2023-11-06,73.25,Sports,Male,35,Los Angeles,Debit Card,new
TXN_001413,CUST_0096,2023-10-26,100.0,Groceries,Female,69,New York,Credit Card,champion
TXN_000114,CUST_0007,2023-08-08,33.18,Clothing,Male,48,Los Angeles,Debit Card,dormant
TXN_004993,CUST_0306,2024-04-16,246.83,Clothing,Other,53,Phoenix,Credit Card,champion
TXN_004250,CUST_0258,2023-10-14,298.72,Home & Garden,Female,40,San Diego,PayPal,champion
TXN_000230,CUST_0016,2023-03-16,204.63,Toys,Male,35,Los Angeles,PayPal,at_risk
TXN_005106,CUST_0310,2024-03-09,151.74,Clothing,Male,34,Phoenix,Cash,champion
TXN_014974,CUST_0917,2023-06-24,172.39,Books,Male,41,San Diego,Cash,champion
TXN_002746,CUST_0182,2023-08-15,86.55,Health & Beauty,Male,26,Phoenix,PayPal,loyal
TXN_011129,CUST_0661,2023-11-05,50.37,Groceries,Male,61,New York,PayPal,at_risk
TXN_012117,CUST_0725,2024-05-17,,Books,Female,60,New York,Cash,champion
TXN_014846,CUST_0911,2024-04-18,195.78,Home & Garden,Female,26,Los Angeles,Debit Card,champion
TXN_011662,CUST_0700,2023-11-22,83.45,Sports,Female,40,Philadelphia,Credit Card,loyal
TXN_014731,CUST_0905,2023-07-31,198.12,Electronics,Male,39,San Diego,PayPal,loyal
TXN_015674,CUST_0958,2024-02-18,120.1,Clothing,Male,30,San Antonio,Debit Card,loyal
TXN_003680,CUST_0230,2024-03-13,135.33,Electronics,Female,57,Philadelphia,Cash,loyal
TXN_012037,CUST_0721,2023-05-29,59.94,Toys,Female,64,Los Angeles,PayPal,at_risk
TXN_007518,CUST_0456,2023-05-24,185.62,Electronics,Female,33,Los Angeles,Debit Card,champion
TXN_011893,CUST_0713,2023-01-24,103.73,Toys,Male,18,New York,Credit Card,new
TXN_009039,CUST_0546,2024-04-11,,Books,Male,20,Philadelphia,Cash,champion
TXN_013385,CUST_0804,2023-12-27,,Health & Beauty,Female,43,Houston,Credit Card,champion
TXN_005071,CUST_0309,2024-06-07,128.99,Groceries,Female,44,San Antonio,Cash,loyal
TXN_013198,CUST_0795,2023-03-23,,Sports,Male,46,Philadelphia,Cash,champion
TXN_010746,CUST_0640,2024-04-29,149.37,Health & Beauty,Male,27,Phoenix,PayPal,champion
TXN_007834,CUST_0479,2023-07-18,218.58,Sports,Other,55,San Diego,Credit Card,champion
TXN_008602,CUST_0519,2023-12-20,161.28,Books,Other,31,Los Angeles,Debit Card,champion
TXN_005813,CUST_0348,2023-11-12,248.13,Sports,Male,58,San Diego,Debit Card,champion
TXN_014068,CUST_0860,2023-05-06,84.56,Sports,Male,31,Phoenix,Debit Card,at_risk
TXN_011112,CUST_0660,2024-02-15,120.55,Groceries,Female,66,Chicago,PayPal,loyal
TXN_006332,CUST_0384,2023-05-29,121.48,Electronics,Female,41,New York,Debit Card,loyal
TXN_012349,CUST_0741,2023-04-04,41.83,Home & Garden,Male,21,Chicago,Credit Card,at_risk
TXN_003822,CUST_0235,2024-05-31,175.59,Home & Garden,Male,23,Houston,Cash,champion
TXN_003795,CUST_0234,2024-02-07,613.75,Sports,Female,50,San Diego,Debit Card,champion
TXN_010575,CUST_0632,2024-02-29,,Home & Garden,Female,48,Houston,PayPal,champion
TXN_009806,CUST_0590,2024-01-29,141.79,Clothing,Male,38,Los Angeles,Cash,loyal
TXN_014973,CUST_0917,2023-10-05,419.23,Health & Beauty,Male,41,San Diego,PayPal,champion
TXN_009413,CUST_0571,2023-07-26,357.03,Electronics,Female,49,Chicago,Credit Card,champion
TXN_002055,CUST_0132,2023-02-20,136.28,Clothing,Male,54,Chicago,Credit Card,loyal
TXN_004513,CUST_0279,2023-12-10,122.96,Books,Female,66,San Antonio,PayPal,loyal
TXN_003838,CUST_0236,2023-02-12,209.59,Books,Female,41,New York,Cash,loyal
TXN_008749,CUST_0533,2023-08-08,232.74,Health & Beauty,Other,25,Phoenix,Cash,loyal
TXN_005228,CUST_0313,2023-05-13,222.26,Electronics,Male,34,Houston,PayPal,loyal
TXN_006714,CUST_0414,2023-03-13,156.69,Toys,Female,24,San Diego,PayPal,champion
TXN_011598,CUST_0689,2024-06-06,182.5,Electronics,Female,41,Chicago,PayPal,champion
TXN_005477,CUST_0329,2023-02-12,90.85,Home & Garden,Male,46,Phoenix,PayPal,loyal
TXN_011141,CUST_0661,2023-12-22,68.21,Sports,Male,61,New York,PayPal,at_risk
TXN_013419,CUST_0804,2024-04-17,291.31,Sports,Female,43,Houston,PayPal,champion
TXN_010325,CUST_0617,2024-02-14,100.2,Electronics,Male,23,San Diego,Cash,loyal
TXN_012351,CUST_0741,2023-06-14,48.84,Electronics,Male,21,Chicago,Debit Card,at_risk
TXN_014170,CUST_0868,2023-12-20,291.72,Health & Beauty,Male,45,New York,Credit Card,champion
TXN_002984,CUST_0190,2023-06-18,417.02,Sports,Male,45,San Antonio,Credit Card,champion
TXN_005667,CUST_0341,2023-03-31,339.55,Groceries,Female,63,Phoenix,Debit Card,champion
TXN_013003,CUST_0784,2023-06-08,70.4,Electronics,Male,41,Philadelphia,PayPal,dormant
TXN_007559,CUST_0458,2024-04-25,233.2,Toys,Male,45,Los Angeles,Credit Card,loyal
TXN_002046,CUST_0132,2023-02-13,,Clothing,Male,54,Chicago,Cash,loyal
TXN_013179,CUST_0795,2023-04-13,166.16,Electronics,Male,46,Philadelphia,Credit Card,champion
TXN_012364,CUST_0742,2023-09-18,163.46,Toys,Male,50,Phoenix,Credit Card,loyal
TXN_002347,CUST_0152,2023-09-28,225.05,Groceries,Male,27,Los Angeles,Credit Card,at_risk
TXN_007852,CUST_0481,2023-12-17,88.44,Electronics,Female,43,Philadelphia,Cash,loyal
TXN_015850,CUST_0970,2023-03-18,514.97,Electronics,Male,28,Houston,Credit Card,champion
TXN_015285,CUST_0935,2023-06-17,334.65,Groceries,Male,50,Houston,Debit Card,champion
TXN_010761,CUST_0640,2024-06-15,135.83,Health & Beauty,Male,27,Phoenix,Debit Card,champion
TXN_001414,CUST_0096,2024-01-06,143.07,Sports,Female,69,New York,Credit Card,champion
TXN_000499,CUST_0036,2023-04-27,176.39,Books,Female,32,San Antonio,Cash,loyal
TXN_000668,CUST_0048,2023-09-13,77.8,Electronics,Female,69,San Diego,PayPal,loyal
TXN_003033,CUST_0192,2024-05-31,107.35,Sports,Female,26,Houston,Cash,loyal
TXN_009345,CUST_0570,2023-09-07,337.56,Toys,Male,68,Los Angeles,Cash,champion
TXN_012539,CUST_0751,2023-11-22,216.58,Home & Garden,Male,43,Phoenix,Credit Card,champion
TXN_005564,CUST_0333,2023-07-29,165.2,Sports,Male,64,New York,Credit Card,at_risk
TXN_014441,CUST_0887,2023-04-08,260.28,Toys,Female,27,New York,Cash,champion
TXN_003774,CUST_0234,2023-07-05,533.08,Clothing,Female,50,San Diego,PayPal,champion
TXN_000303,CUST_0024,2023-10-13,280.86,Clothing,Male,64,San Antonio,Credit Card,champion
TXN_004779,CUST_0293,2024-05-26,123.15,Health & Beauty,Female,27,Phoenix,Cash,loyal
TXN_001703,CUST_0115,2023-04-25,205.97,Groceries,Female,31,Phoenix,Cash,champion
TXN_003834,CUST_0236,2023-07-23,103.83,Clothing,Female,41,New York,Credit Card,loyal
TXN_010385,CUST_0619,2024-03-14,207.04,Clothing,Female,42,Chicago,Debit Card,champion
TXN_006494,CUST_0398,2023-08-16,311.25,Clothing,Male,44,Chicago,PayPal,champion
TXN_012272,CUST_0733,2023-04-21,84.43,Electronics,Female,64,Phoenix,Cash,loyal
TXN_010881,CUST_0649,2024-01-16,86.18,Electronics,Female,29,Houston,Credit Card,at_risk
TXN_016062,CUST_0986,2023-09-26,44.48,Groceries,Female,50,Philadelphia,Debit Card,dormant
TXN_002924,CUST_0189,2024-03-23,130.46,Clothing,Female,20,Phoenix,Cash,loyal
TXN_003206,CUST_0201,2024-02-05,191.33,Home & Garden,Female,42,Philadelphia,Credit Card,champion
TXN_012871,CUST_0775,2024-03-01,203.37,Toys,Female,51,San Diego,Credit Card,loyal
TXN_004274,CUST_0259,2023-10-25,295.57,Clothing,Female,59,Phoenix,Credit Card,champion
TXN_007337,CUST_0447,2023-11-15,283.67,Books,Other,39,Philadelphia,Cash,champion
TXN_015250,CUST_0933,2024-03-05,204.02,Health & Beauty,Other,53,Philadelphia,Debit Card,loyal
TXN_011522,CUST_0686,2023-06-15,230.88,Home & Garden,Female,59,San Antonio,Cash,loyal
TXN_005903,CUST_0353,2023-05-20,34.2,Sports,Female,28,Los Angeles,Cash,new
TXN_001950,CUST_0128,2024-03-27,33.72,Groceries,Female,66,Los Angeles,Credit Card,at_risk
TXN_014532,CUST_0891,2023-07-01,179.41,Books,Female,24,Los Angeles,PayPal,loyal
TXN_001068,CUST_0073,2023-06-22,81.41,Books,Male,46,Los Angeles,Debit Card,loyal
TXN_003660,CUST_0228,2023-07-03,,Home & Garden,Male,57,Houston,PayPal,loyal
TXN_006778,CUST_0417,2022-04-25,51.38,Sports,Male,37,San Antonio,Credit Card,dormant
TXN_004724,CUST_0290,2023-03-27,228.07,Books,Female,36,Los Angeles,Debit Card,champion
TXN_002470,CUST_0163,2024-06-22,242.41,Groceries,Female,40,Philadelphia,PayPal,champion
TXN_012895,CUST_0776,2023-05-05,135.21,Books,Male,35,New York,Cash,champion
TXN_015862,CUST_0970,2024-03-25,447.86,Books,Male,28,Houston,Credit Card,champion
TXN_009334,CUST_0569,2024-02-12,213.86,Clothing,Female,66,Los Angeles,Cash,loyal
TXN_014383,CUST_0883,2023-03-29,96.79,Groceries,Male,28,Philadelphia,Cash,loyal
TXN_004194,CUST_0255,2023-04-26,143.46,Books,Male,62,Houston,Debit Card,loyal
TXN_002766,CUST_0184,2023-05-15,171.71,Health & Beauty,Female,31,Houston,Credit Card,loyal
TXN_010349,CUST_0618,2024-01-27,238.01,Electronics,Male,34,Philadelphia,PayPal,loyal
TXN_003038,CUST_0192,2024-03-20,,Health & Beauty,Female,26,Houston,Credit Card,loyal
TXN_015972,CUST_0980,2023-09-02,192.51,Clothing,Female,56,San Diego,Credit Card,champion
TXN_000582,CUST_0043,2023-04-07,174.56,Groceries,Male,40,New York,PayPal,loyal
TXN_015766,CUST_0965,2024-06-27,66.99,Health & Beauty,Male,20,Chicago,Credit Card,loyal
TXN_014700,CUST_0904,2023-05-14,202.75,Home & Garden,Female,30,Houston,PayPal,loyal
TXN_007197,CUST_0442,2023-11-17,204.15,Clothing,Other,50,Houston,Cash,champion
TXN_007704,CUST_0471,2024-04-06,114.46,Health & Beauty,Male,47,New York,Debit Card,loyal
TXN_010766,CUST_0641,2023-05-11,76.64,Books,Male,29,Philadelphia,Credit Card,dormant
TXN_010622,CUST_0634,2023-06-14,207.88,Electronics,Female,27,Phoenix,Credit Card,loyal
TXN_012927,CUST_0777,2023-06-23,271.76,Home & Garden,Male,30,Houston,Cash,champion
TXN_010908,CUST_0652,2023-08-17,388.5,Home & Garden,Female,45,San Diego,Debit Card,champion
TXN_009383,CUST_0571,2023-04-20,192.4,Electronics,Female,49,Chicago,Cash,champion
TXN_004252,CUST_0258,2024-04-24,344.85,Health & Beauty,Female,40,San Diego,Cash,champion
TXN_000180,CUST_0011,2024-05-31,120.93,Sports,Male,54,Phoenix,PayPal,champion
TXN_004767,CUST_0293,2024-06-30,118.98,Health & Beauty,Female,27,Phoenix,Credit Card,loyal
TXN_005504,CUST_0330,2023-08-28,179.8,Books,Male,28,New York,Debit Card,loyal
TXN_010311,CUST_0616,2023-06-04,28.06,Books,Female,56,Los Angeles,Credit Card,at_risk
TXN_013975,CUST_0851,2024-06-25,73.29,Sports,Male,28,New York,Credit Card,loyal
TXN_010925,CUST_0652,2023-10-05,387.12,Sports,Female,45,San Diego,Debit Card,champion
TXN_015626,CUST_0954,2024-04-28,456.48,Sports,Female,28,Los Angeles,PayPal,champion
TXN_007640,CUST_0465,2023-08-02,122.14,Books,Other,50,New York,Debit Card,loyal
TXN_004639,CUST_0288,2023-04-20,187.98,Toys,Female,65,Phoenix,PayPal,loyal
TXN_008974,CUST_0544,2023-12-04,111.08,Groceries,Female,49,San Antonio,Debit Card,loyal
TXN_002631,CUST_0176,2023-10-10,120.86,Sports,Male,49,Phoenix,PayPal,champion
TXN_000107,CUST_0005,2023-01-17,117.05,Health & Beauty,Male,36,Philadelphia,Credit Card,loyal
TXN_003717,CUST_0231,2023-09-15,151.56,Health & Beauty,Female,44,Chicago,Debit Card,champion
TXN_000416,CUST_0029,2023-10-24,245.06,Books,Female,34,Houston,PayPal,champion
TXN_010846,CUST_0646,2023-02-10,130.94,Groceries,Female,37,Los Angeles,Credit Card,loyal
TXN_012525,CUST_0751,2023-03-21,194.7,Home & Garden,Male,43,Phoenix,PayPal,champion
TXN_010287,CUST_0612,2024-03-26,158.63,Clothing,Female,56,San Antonio,PayPal,champion
TXN_007442,CUST_0455,2024-04-01,189.08,Health & Beauty,Male,32,Houston,Debit Card,champion
TXN_007146,CUST_0439,2023-08-22,413.35,Books,Female,28,Los Angeles,Debit Card,champion
TXN_014022,CUST_0854,2024-01-29,193.53,Groceries,Female,21,Houston,Debit Card,loyal
TXN_016328,CUST_1000,2023-03-26,62.17,Clothing,Male,61,Chicago,PayPal,champion
TXN_014824,CUST_0911,2023-10-15,310.53,Groceries,Female,26,Los Angeles,Credit Card,champion
TXN_010923,CUST_0652,2023-05-09,224.27,Health & Beauty,Female,45,San Diego,Credit Card,champion
TXN_012393,CUST_0744,2023-09-11,52.43,Home & Garden,Female,36,San Diego,PayPal,loyal
TXN_006485,CUST_0398,2024-03-01,515.21,Home & Garden,Male,44,Chicago,PayPal,champion
TXN_002030,CUST_0131,2023-05-13,272.73,Books,Male,29,Philadelphia,PayPal,champion
TXN_008187,CUST_0498,2024-06-22,60.52,Sports,Male,49,Philadelphia,Cash,at_risk
TXN_000039,CUST_0003,2024-04-22,323.12,Home & Garden,Female,33,Phoenix,Credit Card,champion
TXN_010267,CUST_0612,2023-11-27,242.21,Sports,Female,56,San Antonio,Credit Card,champion
TXN_004866,CUST_0298,2024-04-20,14.43,Toys,Male,32,San Diego,Debit Card,dormant
TXN_003508,CUST_0222,2024-06-07,210.85,Sports,Female,57,San Antonio,Debit Card,champion
TXN_012853,CUST_0775,2023-10-12,208.36,Home & Garden,Female,51,San Diego,Cash,loyal
TXN_016086,CUST_0989,2023-06-15,46.91,Health & Beauty,Male,26,Los Angeles,Cash,new
TXN_002980,CUST_0190,2023-02-25,385.4,Toys,Male,45,San Antonio,Credit Card,champion
TXN_003437,CUST_0217,2024-01-14,97.24,Electronics,Male,45,Phoenix,Cash,dormant
TXN_006216,CUST_0376,2023-05-25,244.04,Clothing,Male,20,San Antonio,Debit Card,champion
TXN_013560,CUST_0817,2024-04-22,127.85,Home & Garden,Female,25,San Antonio,Debit Card,loyal
TXN_006728,CUST_0414,2023-10-24,277.09,Home & Garden,Female,24,San Diego,PayPal,champion
TXN_002867,CUST_0188,2023-10-20,189.54,Clothing,Female,58,Houston,Debit Card,champion
TXN_008626,CUST_0521,2022-11-25,70.46,Groceries,Female,35,Phoenix,Cash,at_risk
TXN_013664,CUST_0825,2023-04-08,156.04,Toys,Female,29,Houston,Debit Card,champion
TXN_013742,CUST_0832,2023-11-04,275.98,Clothing,Male,53,Los Angeles,Credit Card,champion
TXN_008451,CUST_0508,2023-09-04,510.84,Groceries,Female,24,San Diego,Cash,champion
TXN_001878,CUST_0122,2024-02-22,109.31,Sports,Female,65,Philadelphia,PayPal,loyal
TXN_008918,CUST_0541,2023-06-16,155.1,Electronics,Female,36,San Antonio,Debit Card,at_risk
TXN_013792,CUST_0833,2024-05-24,128.26,Toys,Male,32,Houston,Cash,loyal
TXN_009522,CUST_0576,2023-03-25,313.2,Clothing,Female,19,Philadelphia,PayPal,loyal
TXN_013455,CUST_0807,2023-11-25,95.33,Sports,Female,25,Houston,PayPal,loyal
TXN_010815,CUST_0645,2023-11-20,95.6,Groceries,Male,22,San Diego,PayPal,loyal
TXN_014133,CUST_0867,2023-02-04,220.28,Home & Garden,Male,64,San Antonio,Debit Card,loyal
TXN_011633,CUST_0696,2023-10-27,34.18,Sports,Female,48,Philadelphia,PayPal,new
TXN_002729,CUST_0181,2023-05-27,138.25,Sports,Male,42,Houston,PayPal,at_risk
TXN_012627,CUST_0756,2023-11-14,92.0,Toys,Female,26,Philadelphia,PayPal,at_risk
TXN_005151,CUST_0311,2023-04-22,217.0,Electronics,Male,29,Los Angeles,Debit Card,champion
TXN_015334,CUST_0940,2024-05-31,155.14,Health & Beauty,Female,52,San Diego,Debit Card,loyal
TXN_006107,CUST_0369,2024-02-08,336.68,Books,Male,64,New York,Credit Card,champion
TXN_004960,CUST_0304,2023-10-09,148.69,Health & Beauty,Female,37,Chicago,Cash,champion
TXN_003076,CUST_0195,2023-11-12,42.8,Sports,Male,51,Houston,Debit Card,at_risk
TXN_015156,CUST_0928,2024-01-04,136.1,Health & Beauty,Female,56,San Antonio,Cash,loyal
TXN_006330,CUST_0383,2023-10-07,106.61,Clothing,Female,42,San Diego,Debit Card,loyal
TXN_008460,CUST_0508,2023-11-18,384.74,Clothing,Female,24,San Diego,PayPal,champion
TXN_002727,CUST_0181,2024-04-13,108.36,Books,Male,42,Houston,Credit Card,at_risk
TXN_012729,CUST_0764,2023-09-01,87.91,Electronics,Female,48,Houston,Debit Card,new
TXN_003836,CUST_0236,2023-05-10,162.08,Electronics,Female,41,New York,PayPal,loyal
TXN_000036,CUST_0003,2023-01-18,410.42,Health & Beauty,Female,33,Phoenix,Debit Card,champion
TXN_004187,CUST_0254,2024-03-30,54.43,Sports,Male,60,Phoenix,PayPal,at_risk
TXN_000675,CUST_0048,2024-04-22,,Health & Beauty,Female,69,San Diego,Credit Card,loyal
TXN_014284,CUST_0878,2023-08-30,51.03,Health & Beauty,Female,30,San Antonio,Debit Card,new
TXN_008163,CUST_0497,2023-08-08,172.85,Home & Garden,Female,48,Phoenix,Credit Card,champion
TXN_006345,CUST_0384,2024-03-26,190.2,Health & Beauty,Female,41,New York,Credit Card,loyal
TXN_007740,CUST_0473,2023-08-18,245.73,Toys,Male,30,Philadelphia,Cash,champion
TXN_004715,CUST_0290,2024-01-18,168.65,Health & Beauty,Female,36,Los Angeles,Credit Card,champion
TXN_003708,CUST_0231,2024-06-16,343.62,Clothing,Female,44,Chicago,Cash,champion
TXN_013574,CUST_0817,2024-05-14,103.72,Electronics,Female,25,San Antonio,Debit Card,loyal
TXN_005729,CUST_0343,2023-01-18,178.15,Home & Garden,Male,46,Los Angeles,Debit Card,loyal
TXN_009620,CUST_0579,2023-02-06,284.43,Sports,Female,53,Chicago,Cash,champion
TXN_011405,CUST_0674,2023-08-12,44.29,Electronics,Female,43,Houston,Credit Card,dormant
TXN_003820,CUST_0235,2023-05-29,158.2,Books,Male,23,Houston,Credit Card,champion
TXN_016018,CUST_0982,2023-11-25,160.04,Home & Garden,Female,63,New York,PayPal,loyal
TXN_016100,CUST_0990,2023-10-26,207.92,Sports,Female,25,Houston,Debit Card,champion
TXN_014902,CUST_0913,2023-07-09,170.52,Home & Garden,Female,27,San Diego,Debit Card,loyal
TXN_005282,CUST_0314,2024-03-29,301.66,Sports,Other,27,Los Angeles,Debit Card,champion
TXN_001746,CUST_0116,2023-07-21,62.83,Health & Beauty,Female,47,Houston,Credit Card,loyal
TXN_005129,CUST_0310,2023-04-30,208.49,Home & Garden,Male,34,Phoenix,Debit Card,champion
TXN_014128,CUST_0867,2024-03-08,208.15,Groceries,Male,64,San Antonio,PayPal,loyal
TXN_005357,CUST_0319,2023-02-27,157.64,Home & Garden,Male,67,San Diego,Debit Card,champion
TXN_009048,CUST_0546,2023-12-13,221.14,Health & Beauty,Male,20,Philadelphia,Debit Card,champion
TXN_008131,CUST_0497,2023-08-25,141.47,Health & Beauty,Female,48,Phoenix,Debit Card,champion
TXN_004038,CUST_0250,2024-01-30,287.08,Clothing,Female,44,Philadelphia,Debit Card,champion
TXN_003405,CUST_0214,2023-01-12,97.23,Books,Male,54,Philadelphia,Debit Card,dormant
TXN_003705,CUST_0231,2024-04-29,312.77,Electronics,Female,44,Chicago,Cash,champion
TXN_003955,CUST_0242,2023-06-13,401.4,Groceries,Female,65,Phoenix,Cash,champion
TXN_003375,CUST_0211,2023-08-31,100.34,Clothing,Female,43,Los Angeles,PayPal,at_risk
TXN_003428,CUST_0216,2023-09-23,80.76,Books,Male,30,Los Angeles,Credit Card,loyal
TXN_005640,CUST_0340,2023-01-23,143.67,Health & Beauty,Male,51,San Diego,Credit Card,loyal
TXN_002507,CUST_0168,2024-03-10,54.14,Toys,Male,66,Chicago,Debit Card,dormant
TXN_004625,CUST_0286,2023-09-17,122.74,Electronics,Male,62,Phoenix,Debit Card,champion
TXN_013505,CUST_0813,2023-11-16,142.23,Books,Male,26,Houston,Cash,loyal
TXN_000210,CUST_0013,2023-03-31,40.04,Home & Garden,Female,23,Chicago,PayPal,dormant
TXN_014651,CUST_0902,2023-02-26,310.63,Sports,Male,59,San Antonio,Debit Card,champion
TXN_011820,CUST_0711,2024-01-19,511.84,Books,Female,67,Chicago,Credit Card,champion
TXN_012737,CUST_0766,2024-02-09,50.66,Health & Beauty,Female,28,New York,PayPal,at_risk
TXN_001670,CUST_0114,2024-05-15,,Books,Female,62,Houston,PayPal,at_risk
TXN_002320,CUST_0150,2022-08-31,67.61,Groceries,Male,62,Los Angeles,PayPal,at_risk
TXN_003495,CUST_0222,2024-05-21,292.26,Electronics,Female,57,San Antonio,Credit Card,champion
TXN_009682,CUST_0582,2024-03-21,78.24,Health & Beauty,Other,59,San Diego,PayPal,at_risk
TXN_010094,CUST_0602,2023-05-03,241.86,Electronics,Male,31,San Diego,Credit Card,loyal
TXN_015332,CUST_0940,2023-10-18,97.02,Sports,Female,52,San Diego,Credit Card,loyal
TXN_011843,CUST_0711,2023-11-02,158.36,Home & Garden,Female,67,Chicago,PayPal,champion
TXN_005403,CUST_0321,2023-03-03,204.37,Health & Beauty,Female,64,New York,Credit Card,loyal
TXN_016128,CUST_0990,2023-11-06,318.31,Electronics,Female,25,Houston,Credit Card,champion
TXN_012787,CUST_0770,2023-05-27,,Sports,Female,63,Houston,Debit Card,loyal
TXN_011273,CUST_0669,2023-12-23,402.06,Electronics,Male,31,Philadelphia,PayPal,champion
TXN_000484,CUST_0036,2023-09-02,122.84,Health & Beauty,Female,32,San Antonio,Debit Card,loyal
TXN_008854,CUST_0537,2023-09-12,225.15,Sports,Female,61,Phoenix,Debit Card,champion
TXN_013578,CUST_0817,2023-01-18,115.72,Groceries,Female,25,San Antonio,Cash,loyal
TXN_006808,CUST_0419,2023-05-12,118.5,Toys,Female,26,San Diego,PayPal,loyal
TXN_005556,CUST_0333,2023-07-29,209.6,Home & Garden,Male,64,New York,Debit Card,at_risk
TXN_014573,CUST_0897,2023-03-07,85.97,Clothing,Male,21,Los Angeles,Debit Card,at_risk
TXN_002640,CUST_0176,2023-04-21,428.24,Groceries,Male,49,Phoenix,Credit Card,champion
TXN_001250,CUST_0087,2023-03-21,281.99,Groceries,Female,47,New York,Debit Card,champion
TXN_006977,CUST_0430,2024-06-24,154.48,Electronics,Male,38,Houston,PayPal,champion
TXN_014856,CUST_0911,2023-04-05,239.67,Health & Beauty,Female,26,Los Angeles,Debit Card,champion
TXN_007283,CUST_0444,2023-03-10,207.87,Electronics,Male,58,Chicago,Cash,champion
TXN_010127,CUST_0604,2024-06-06,41.05,Groceries,Male,19,San Antonio,PayPal,at_risk
TXN_008805,CUST_0534,2023-08-16,430.35,Books,Female,46,Philadelphia,Debit Card,champion
TXN_002303,CUST_0149,2023-02-28,56.4,Books,Male,68,San Diego,Cash,at_risk
TXN_009148,CUST_0555,2024-01-27,170.71,Electronics,Female,29,Los Angeles,Debit Card,loyal
TXN_012460,CUST_0748,2023-03-17,56.82,Electronics,Female,65,Phoenix,Cash,at_risk
TXN_004244,CUST_0258,2023-12-14,525.47,Health & Beauty,Female,40,San Diego,PayPal,champion
TXN_000718,CUST_0049,2023-11-23,271.67,Home & Garden,Female,56,Houston,Debit Card,champion
TXN_011538,CUST_0687,2023-12-24,130.43,Health & Beauty,Female,37,Houston,Cash,at_risk
TXN_009592,CUST_0578,2023-09-22,332.75,Home & Garden,Female,51,Chicago,Credit Card,champion
TXN_010120,CUST_0604,2023-03-07,,Toys,Male,19,San Antonio,Credit Card,at_risk
TXN_013839,CUST_0838,2024-06-03,291.22,Toys,Male,63,Phoenix,Credit Card,champion
TXN_000738,CUST_0050,2023-09-28,108.59,Home & Garden,Male,52,San Diego,Debit Card,loyal
TXN_005790,CUST_0346,2024-04-12,87.1,Home & Garden,Female,52,San Diego,Debit Card,loyal
